rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,rank27,Num Cands,Num Seats
27,5,27,27,27,27,27,27,27,27,2,27,27,1,27,27,27,27,27,27,27,4,3,8,9,7,6,,
27,27,27,1,27,27,27,27,27,27,27,27,1,1,27,27,27,27,27,27,27,27,1,27,1,1,1,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,27,3,3,27,3,1,,
24,2,19,9,17,12,27,6,17,24,20,6,11,15,27,7,5,27,18,4,19,16,3,13,1,10,8,,
8,21,26,6,10,15,11,19,13,14,5,24,16,9,18,20,25,23,1,3,17,22,12,2,27,4,7,,
11,20,24,7,9,5,10,26,13,14,22,23,2,6,17,18,19,12,16,8,21,25,15,3,11,1,4,,
9,11,9,1,3,10,3,9,3,3,2,6,1,1,9,6,1,9,9,1,9,5,1,1,11,1,10,,
14,22,14,4,14,1,14,22,14,14,9,22,1,9,22,4,9,14,9,4,14,22,9,4,22,1,4,,
27,3,16,11,27,21,18,10,6,20,3,9,8,1,15,17,19,27,27,11,26,6,2,14,3,26,11,,
Skipped,6,Skipped,10,Skipped,8,Skipped,Skipped,14,Skipped,18,19,3,4,16,13,15,Skipped,12,1,2,20,17,5,7,9,11,,
4,5,6,2,4,1,3,4,2,4,3,6,1,3,5,6,1,3,4,3,4,2,3,2,5,1,2,,
27,8,27,13,18,12,27,27,11,27,7,14,4,2,27,10,27,27,15,6,16,27,1,3,9,5,17,,
8,12,13,2,3,3,7,9,6,7,5,14,1,2,4,9,13,10,4,2,4,11,2,1,12,1,2,,
13,15,27,6,27,2,27,27,27,27,8,14,13,4,27,11,27,11,11,6,14,27,4,1,14,13,2,,
12,26,27,25,22,6,12,22,23,22,3,27,2,11,27,27,5,7,10,8,22,26,9,4,27,1,22,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
12,22,10,13,24,8,26,11,15,25,16,18,5,20,27,1,23,7,4,6,9,21,19,2,17,3,14,,
16,19,27,10,14,9,24,17,5,15,22,20,3,7,12,13,21,26,8,11,23,25,6,1,18,4,2,,
10,16,17,4,14,6,6,19,8,8,5,18,2,5,15,9,6,6,11,7,12,13,5,3,16,1,6,,
11,19,21,7,14,6,14,18,12,14,5,22,1,4,20,16,6,10,17,13,15,9,3,8,27,2,10,,
4,6,24,5,19,2,4,7,3,7,5,26,1,3,22,25,6,23,18,2,4,20,3,1,27,1,2,,
9,22,24,13,21,12,19,25,19,9,18,27,5,6,14,26,20,15,11,8,19,10,3,1,23,2,4,,
11,16,23,21,22,10,24,16,20,16,17,16,8,3,27,19,25,26,9,7,16,4,2,6,18,1,5,,
2,4,13,8,10,2,8,7,4,9,3,13,2,2,12,11,5,12,11,3,12,6,1,2,12,2,2,,
22,7,25,8,16,18,20,17,10,21,15,26,3,5,23,27,19,13,11,4,9,24,14,6,12,1,2,,
22,12,19,8,25,14,24,21,15,23,6,11,1,4,27,18,16,26,20,5,17,10,3,2,13,7,9,,
2,5,3,1,2,1,4,6,3,2,2,3,1,2,6,2,2,5,3,2,4,5,1,3,6,2,2,,
14,27,27,14,16,1,27,27,16,27,3,27,4,6,27,27,14,12,27,9,27,14,5,2,27,4,2,,
9,4,10,6,Skipped,1,Skipped,11,3,Skipped,4,10,2,4,11,10,Skipped,8,8,7,Skipped,5,4,7,5,2,3,,
11,27,27,8,14,9,27,27,27,27,16,27,1,4,13,27,7,17,15,12,27,6,5,3,27,2,10,,
27,27,27,2,3,27,5,27,27,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,9,27,5,27,27,9,27,15,27,1,8,27,27,27,27,12,27,27,27,27,3,27,1,1,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,27,10,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,11,,
19,17,27,16,21,4,22,23,16,20,6,25,2,3,26,8,15,10,13,9,24,12,11,1,18,5,7,,
9,6,14,1,2,2,3,11,2,4,6,10,1,2,8,13,3,3,5,1,4,7,2,1,12,1,1,,
9,13,17,5,11,3,5,6,2,10,14,16,2,12,1,18,1,8,7,3,3,2,2,4,15,1,3,,
27,27,27,27,27,27,27,27,27,27,27,5,27,4,27,15,27,27,2,15,27,27,3,1,27,15,15,,
3,5,27,6,27,7,27,27,27,27,27,27,1,5,27,10,27,27,5,2,27,27,27,1,27,2,3,,
16,24,13,8,16,8,22,8,8,22,16,16,1,1,13,1,26,16,13,8,16,26,1,1,24,1,1,,
25,27,25,5,25,25,25,25,25,25,7,7,2,7,25,25,25,7,3,25,25,7,7,4,27,1,6,,
27,5,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,27,27,2,27,27,6,27,7,27,3,27,27,27,8,27,27,27,27,27,27,5,27,4,1,,
27,27,27,12,27,4,10,27,14,27,27,27,6,1,27,27,27,13,9,7,27,8,5,3,27,1,11,,
11,12,27,7,27,5,27,13,10,27,8,27,1,4,27,27,27,27,15,9,27,14,4,3,27,2,6,,
12,6,27,27,2,10,27,27,4,13,3,11,1,2,27,27,1,27,27,2,10,8,1,1,10,1,27,,
13,10,26,18,16,4,26,26,19,26,5,26,2,6,21,20,11,12,14,8,15,26,7,3,17,1,9,,
14,25,14,6,22,3,23,14,14,24,14,27,19,14,14,21,16,20,2,4,18,15,14,1,26,17,14,,
Skipped,1,7,Skipped,Skipped,Skipped,Skipped,5,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,6,Skipped,Skipped,8,3,4,2,1,Skipped,1,Skipped,Skipped,,
27,27,27,27,27,27,27,27,27,27,27,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
12,27,27,11,16,3,15,27,14,27,27,27,1,6,9,27,8,13,27,7,27,27,10,5,27,2,4,,
16,18,Skipped,11,19,4,Skipped,21,10,Skipped,8,Skipped,1,3,15,22,20,14,12,7,19,9,13,2,17,6,5,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
3,5,7,2,4,1,3,7,2,3,2,7,1,4,2,6,2,3,4,2,7,4,4,3,5,1,2,,
7,27,27,27,27,27,27,27,27,27,27,27,2,1,27,27,27,27,3,27,27,27,4,6,27,5,27,,
20,25,22,3,9,1,13,23,6,17,14,26,2,10,24,21,15,7,19,5,16,18,12,4,27,8,11,,
3,3,Skipped,2,4,2,4,5,4,4,3,Skipped,1,1,5,Skipped,1,Skipped,4,2,5,Skipped,1,1,3,2,2,,
15,8,10,27,27,13,27,27,27,27,27,17,4,7,14,11,27,27,27,2,16,9,12,1,6,3,5,,
12,16,18,15,13,5,5,18,4,18,6,17,1,2,17,17,6,17,16,15,15,17,2,3,14,3,6,,
26,10,26,8,20,7,21,12,15,22,2,9,13,5,24,23,6,25,19,11,18,14,4,3,16,1,17,,
6,23,25,8,21,4,9,7,10,20,15,22,5,14,27,16,17,19,18,12,13,26,11,1,24,2,3,,
8,Skipped,Skipped,10,10,5,Skipped,10,Skipped,10,6,Skipped,1,3,Skipped,Skipped,Skipped,8,Skipped,2,9,Skipped,7,1,Skipped,1,1,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
27,6,27,11,14,3,27,27,8,27,5,16,2,1,27,27,9,12,27,13,27,27,7,27,15,4,10,,
4,27,27,27,27,7,27,27,27,27,27,27,3,2,27,27,6,5,27,27,27,27,5,1,27,27,27,,
9,15,26,13,18,14,17,22,16,20,12,24,5,8,21,27,10,11,6,7,19,23,4,1,25,2,3,,
1,2,27,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,27,1,1,,
15,20,26,4,12,3,18,22,17,19,7,23,5,6,25,27,8,11,16,10,14,24,13,2,21,9,1,,
8,8,8,5,7,3,7,8,5,8,7,8,2,4,8,7,5,7,8,7,7,8,4,1,8,3,7,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
2,3,27,2,3,2,5,27,5,27,27,27,2,4,27,27,5,4,5,6,5,27,3,1,27,2,1,,
13,12,23,9,27,14,18,7,10,22,11,24,1,3,19,16,8,25,21,4,17,20,6,2,26,5,15,,
8,7,8,2,2,1,6,6,2,2,7,6,3,4,7,8,7,7,7,8,8,7,4,6,7,1,1,,
27,27,27,27,27,1,27,27,1,1,27,27,1,1,27,27,27,27,27,1,27,27,1,1,27,1,1,,
25,5,20,14,21,12,18,8,17,15,4,6,1,3,9,19,10,24,16,7,22,11,2,1,23,1,13,,
6,5,4,2,7,2,6,6,4,6,5,3,1,3,6,4,9,8,3,1,4,10,3,1,5,4,2,,
21,17,25,8,24,6,15,13,12,24,20,27,3,7,11,26,18,14,9,10,24,16,4,2,19,1,5,,
27,11,27,7,27,6,10,27,10,27,4,27,2,3,8,27,9,27,27,8,27,3,3,3,11,1,5,,
27,14,27,19,27,5,27,19,27,27,5,27,1,3,17,27,10,27,27,20,27,19,8,4,14,1,5,,
13,14,25,8,11,6,22,27,23,20,15,26,2,5,16,9,17,19,10,4,21,24,12,1,18,7,3,,
8,18,27,6,19,5,21,12,11,20,14,25,1,9,7,26,17,23,15,13,22,16,10,3,24,2,4,,
27,27,27,2,27,2,4,27,4,27,27,27,1,3,27,27,4,4,4,3,27,27,27,27,27,1,2,,
27,4,27,27,27,27,27,7,27,27,27,12,26,4,9,5,27,26,6,8,27,11,3,1,1,27,27,,
27,27,27,1,27,11,27,27,27,8,27,27,27,9,27,27,27,10,21,27,27,27,8,27,27,27,10,,
9,11,11,2,4,3,3,9,3,9,5,11,1,7,9,11,4,2,6,2,10,11,8,1,11,1,1,,
25,27,18,9,23,7,24,17,13,22,3,18,1,2,9,12,20,11,8,10,21,16,5,1,27,6,15,,
21,11,27,17,23,9,24,22,8,25,6,13,3,7,15,26,10,20,14,16,19,18,4,2,12,1,5,,
20,16,20,16,20,6,16,20,16,20,16,20,6,10,16,16,20,16,20,10,20,16,10,4,20,6,6,,
4,7,25,5,10,4,8,8,6,12,3,26,1,3,4,27,2,11,20,4,5,3,3,5,7,1,4,,
8,14,22,1,14,1,18,22,8,18,1,22,1,8,14,22,8,8,21,14,22,18,8,1,22,1,1,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,27,27,27,,
5,13,16,3,Skipped,2,4,11,8,10,6,14,1,7,17,9,3,8,9,9,Skipped,12,6,1,15,1,2,,
6,27,27,6,27,6,27,27,27,27,27,27,5,1,27,27,27,27,6,4,27,4,1,3,27,8,6,,
13,23,23,6,21,3,16,17,12,20,9,23,3,9,14,23,1,3,22,18,19,15,9,6,23,1,6,,
20,24,26,18,13,13,19,2,7,19,4,23,1,5,2,27,3,5,11,16,14,17,15,9,25,10,8,,
14,2,7,22,16,17,20,9,18,15,23,11,26,27,21,3,12,24,5,4,8,27,6,10,1,13,19,,
27,27,27,4,27,7,27,27,2,27,8,27,1,27,27,27,3,4,27,27,27,27,27,27,27,27,8,,
11,27,27,1,6,6,11,11,11,11,6,27,1,6,18,18,18,11,11,6,18,27,27,1,27,1,1,,
27,3,11,4,27,27,27,27,27,27,27,8,27,5,27,9,27,27,27,1,27,27,6,2,27,27,7,,
2,27,27,1,27,1,27,27,27,27,2,27,1,3,27,27,2,27,27,4,27,27,2,1,27,1,1,,
27,2,27,2,27,1,27,27,27,27,1,27,1,1,3,27,27,27,27,27,27,3,1,1,27,1,27,,
27,27,27,27,27,1,27,27,27,27,1,27,1,1,27,1,27,27,27,1,27,27,1,1,27,1,1,,
10,17,27,7,13,1,9,12,1,15,5,18,2,6,27,27,2,3,19,8,11,27,4,6,16,1,14,,
15,19,27,13,18,6,21,16,5,17,9,27,1,11,7,27,4,27,22,14,20,12,10,3,27,2,8,,
13,27,3,16,25,27,27,12,5,27,9,8,11,24,26,2,26,7,10,1,27,27,27,4,27,27,20,,
16,17,26,13,20,9,11,24,6,15,19,22,21,4,25,27,7,8,2,2,3,14,12,1,18,23,10,,
17,21,27,8,22,6,13,24,9,23,11,26,2,4,15,25,12,10,18,14,16,20,5,1,19,3,7,,
23,11,25,14,15,10,9,22,13,20,26,21,2,1,7,24,16,27,19,8,18,12,4,6,17,3,5,,
27,27,27,27,27,27,27,27,27,27,27,27,2,3,27,27,27,27,27,4,27,27,27,1,27,6,5,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
13,13,14,7,6,2,8,Skipped,11,Skipped,6,Skipped,1,4,8,Skipped,3,10,10,5,12,9,7,3,Skipped,1,2,,
15,10,10,1,8,5,8,8,6,8,6,10,4,6,9,10,7,2,10,3,11,6,6,3,10,5,5,,
6,27,25,7,13,2,10,26,8,26,22,27,5,27,11,26,9,27,23,12,23,26,25,2,27,2,2,,
10,12,27,17,16,9,19,27,11,27,6,27,4,7,27,27,18,14,27,8,27,15,1,2,13,5,3,,
18,23,27,11,14,5,10,22,9,19,16,25,2,7,20,26,8,12,15,13,21,17,6,3,24,1,4,,
27,4,18,20,25,25,25,17,25,19,8,2,10,3,15,11,14,7,5,26,25,9,1,12,6,14,16,,
3,23,25,5,5,6,5,8,6,5,22,27,3,4,26,7,25,6,1,2,2,21,4,1,24,3,6,,
9,9,11,3,5,5,11,3,11,10,1,10,3,1,10,3,7,10,10,6,11,8,4,2,9,5,5,,
21,25,20,2,6,18,1,15,3,4,10,24,11,8,13,27,5,7,23,19,16,14,9,22,26,12,17,,
12,17,24,9,18,5,19,25,11,20,10,26,3,6,23,14,15,22,13,8,16,21,7,2,27,1,4,,
27,27,27,6,27,1,27,27,5,27,27,27,2,4,27,27,6,27,27,27,27,27,27,27,27,3,27,,
8,27,27,2,8,1,7,27,6,7,6,22,1,22,27,27,1,7,27,27,27,27,27,6,27,1,1,,
7,1,27,11,16,11,7,16,18,7,18,24,11,1,21,27,18,27,22,4,4,23,1,4,7,11,11,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2,1,27,27,27,27,27,27,,
9,24,23,7,10,17,20,23,18,15,14,26,1,11,5,25,19,8,21,6,16,12,13,4,27,2,3,,
27,27,27,27,27,4,9,27,8,27,27,27,4,27,27,27,27,27,3,27,1,27,27,2,27,5,7,,
27,27,27,27,27,5,27,27,27,27,27,27,6,3,27,27,27,27,27,27,27,27,7,2,27,1,4,,
27,27,27,27,27,27,27,27,27,27,27,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
9,2,27,10,27,27,11,27,27,15,27,27,Skipped,1,27,26,27,27,27,9,27,27,2,2,27,1,18,,
8,27,27,7,27,27,27,27,27,27,27,27,3,27,2,27,27,27,4,27,27,27,27,27,27,1,5,,
6,17,12,4,10,5,10,26,10,10,8,18,2,2,27,12,10,13,26,12,11,14,10,1,19,3,4,,
5,10,20,3,3,4,15,10,11,3,4,20,2,4,20,20,2,5,1,2,15,20,6,1,10,2,3,,
14,7,26,11,11,4,26,15,18,26,7,27,1,6,15,26,18,14,19,15,26,26,6,1,9,1,5,,
14,26,24,6,15,5,10,22,1,21,2,25,11,9,20,17,4,8,18,19,23,16,7,13,27,3,12,,
3,3,6,2,4,1,4,6,1,4,1,6,1,1,3,6,5,4,3,1,3,5,2,1,6,1,1,,
4,27,27,6,6,5,27,27,10,10,8,27,3,7,27,27,27,10,27,9,27,27,7,2,27,1,2,,
26,26,26,6,26,3,14,26,1,26,4,27,10,7,26,27,2,11,26,13,26,9,8,12,27,5,26,,
13,5,15,7,21,23,16,22,25,17,19,12,26,4,24,8,25,27,3,2,20,10,9,1,11,18,6,,
27,27,27,8,27,6,4,27,27,27,27,27,4,7,27,27,27,27,27,27,27,27,27,2,27,1,3,,
16,20,Skipped,8,9,7,Skipped,20,15,Skipped,10,21,1,11,Skipped,20,20,4,13,6,Skipped,20,12,3,14,2,5,,
6,13,21,2,21,21,21,26,24,18,10,16,3,4,27,8,17,9,19,1,21,11,12,7,14,5,21,,
10,2,6,22,20,23,21,4,26,13,15,7,17,9,12,3,27,16,8,5,24,14,11,19,1,18,25,,
10,8,22,2,2,2,19,21,2,17,5,15,1,12,19,14,16,11,6,13,18,13,12,4,8,1,1,,
17,24,10,6,26,5,12,22,18,16,14,14,3,2,23,7,19,21,13,9,15,20,11,4,25,1,8,,
15,14,20,6,12,2,21,19,6,18,8,24,2,3,7,22,11,17,16,10,9,13,4,1,23,2,2,,
7,3,7,2,4,1,6,6,4,7,3,7,1,2,7,7,4,6,6,6,7,7,3,1,5,1,1,,
19,17,27,16,20,24,22,14,15,23,12,18,8,7,1,26,21,9,3,4,11,6,5,2,25,10,13,,
20,5,12,13,22,18,14,8,23,16,24,7,26,4,18,2,25,27,1,9,17,11,3,21,6,19,15,,
11,6,Skipped,5,11,4,9,11,5,9,6,Skipped,3,1,8,Skipped,10,10,Skipped,8,12,7,1,2,7,3,4,,
25,8,24,20,21,13,24,19,5,26,9,16,14,4,11,24,7,27,15,12,17,3,2,6,10,1,18,,
27,27,27,27,4,27,16,10,27,27,27,27,1,27,27,5,27,27,27,3,27,27,3,27,27,27,1,,
24,2,11,13,8,10,24,19,26,24,9,17,14,16,15,4,27,14,3,6,7,21,9,20,1,25,12,,
19,6,22,7,17,4,20,18,4,16,6,23,8,2,14,11,5,15,10,7,21,13,1,9,12,3,6,,
5,3,2,3,4,2,5,5,3,4,3,4,1,3,27,1,4,2,5,1,4,4,3,1,5,3,1,,
4,3,27,27,4,2,27,4,4,4,1,3,1,1,27,3,1,2,2,1,3,2,1,1,2,1,3,,
27,27,27,27,27,27,27,27,27,27,27,27,5,3,27,27,27,27,27,27,27,27,4,1,27,6,2,,
25,17,13,9,12,24,24,27,24,24,5,15,5,6,26,19,10,3,11,2,24,16,7,1,18,8,14,,
7,1,27,4,27,5,27,27,3,27,1,8,2,1,27,27,3,9,10,2,6,1,1,2,1,2,2,,
2,27,27,2,2,1,2,3,2,2,4,27,1,27,27,27,3,2,3,2,3,27,27,1,27,1,2,,
4,5,8,3,5,2,4,4,3,5,2,10,1,2,5,6,2,5,5,4,7,5,2,1,9,1,2,,
27,27,27,27,27,27,27,4,27,27,27,27,3,27,27,27,27,27,27,2,27,5,1,27,27,27,27,,
6,27,27,4,7,27,27,27,27,27,27,27,3,27,27,27,27,27,27,2,27,27,27,5,8,9,1,,
6,4,8,4,7,3,6,7,7,7,3,7,2,2,3,7,8,6,4,3,5,3,1,1,4,1,3,,
3,5,5,1,2,2,2,5,2,2,5,5,2,4,4,4,2,3,5,3,4,4,3,3,5,1,1,,
23,25,24,3,23,4,13,17,4,23,2,20,1,2,3,18,3,12,19,16,23,15,2,14,26,1,1,,
5,18,26,10,15,8,11,14,7,12,20,22,2,16,27,24,25,6,23,4,13,17,21,3,19,1,9,,
16,7,9,1,4,2,8,18,6,3,11,14,1,1,10,2,19,12,20,5,15,13,1,1,17,1,1,,
16,18,27,13,25,14,23,8,9,22,15,7,2,4,24,26,21,17,10,11,20,5,3,1,19,6,12,,
27,27,27,7,10,3,27,27,27,27,27,27,1,6,27,27,27,27,27,27,27,27,8,5,27,2,4,,
17,13,26,16,22,9,20,24,6,22,12,27,1,3,19,25,11,18,10,8,21,23,2,7,14,4,5,,
6,3,5,1,5,5,5,6,5,5,3,3,2,3,5,4,4,Skipped,2,1,5,3,3,1,3,1,1,,
10,27,12,4,11,4,8,27,4,13,11,27,1,12,27,12,8,10,6,6,11,27,27,1,27,10,1,,
12,11,27,8,21,5,16,24,8,17,10,26,1,1,14,24,12,19,17,14,21,20,1,1,21,5,5,,
10,25,24,8,22,7,16,22,18,22,6,27,1,2,13,17,22,11,12,14,23,15,3,5,26,4,9,,
18,6,18,12,14,10,14,18,10,18,3,9,2,4,12,16,10,13,5,14,18,6,6,6,6,3,10,,
19,10,24,13,20,4,22,25,12,21,8,26,1,7,23,17,11,14,16,15,18,27,7,5,10,2,3,,
12,9,16,6,13,7,15,17,15,15,5,11,2,1,14,16,19,18,4,3,8,10,1,2,9,2,3,,
16,25,27,8,19,11,23,17,24,18,15,21,3,5,14,20,9,13,6,7,12,22,4,1,26,2,10,,
16,4,27,11,19,9,24,17,22,18,6,26,8,2,20,25,23,13,14,12,21,15,3,1,5,7,10,,
27,11,27,27,27,27,27,27,27,27,10,27,2,6,27,4,27,27,9,8,27,7,5,1,12,3,27,,
11,23,27,4,17,2,12,20,16,18,14,22,1,15,19,27,9,7,8,10,13,27,24,5,21,3,6,,
13,17,25,8,17,5,17,13,8,17,17,25,5,3,13,25,17,13,8,8,8,17,3,1,17,1,5,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
20,18,25,15,11,7,22,13,10,23,17,27,1,6,24,9,21,14,12,3,16,26,5,2,19,4,8,,
9,27,27,7,27,2,12,27,8,27,27,27,5,27,27,27,27,4,27,10,11,27,27,3,27,1,6,,
12,10,Skipped,3,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,9,Skipped,2,8,Skipped,Skipped,Skipped,Skipped,13,5,6,15,7,4,11,1,14,,
12,5,12,3,12,5,12,11,12,12,5,8,1,3,27,5,12,12,12,3,4,12,8,2,8,1,4,,
6,3,5,10,1,10,1,7,10,4,3,3,1,3,10,10,10,6,10,10,3,3,3,1,3,5,1,,
27,27,27,4,6,2,5,6,4,6,3,27,1,3,5,27,1,4,7,5,27,7,3,1,27,1,2,,
3,4,4,2,2,1,3,3,1,3,2,4,1,2,4,4,3,3,2,1,2,4,2,1,4,1,1,,
23,11,26,4,12,10,21,17,6,22,7,8,3,1,25,14,16,13,19,4,24,15,2,9,20,5,18,,
21,14,9,11,17,20,18,16,23,19,5,13,3,6,25,8,24,26,2,12,10,27,7,1,15,4,22,,
3,3,27,2,2,1,2,4,2,2,4,27,1,1,5,27,2,3,5,1,3,4,1,1,27,1,1,,
17,27,27,2,11,5,9,20,3,14,13,27,1,16,19,27,7,4,18,15,22,21,12,10,27,8,6,,
24,21,27,6,15,12,16,26,6,23,4,22,1,3,18,19,10,11,25,17,14,13,6,2,20,9,5,,
9,14,27,6,4,10,11,16,26,24,18,17,23,5,25,22,22,7,12,19,22,13,3,2,15,1,8,,
19,25,23,5,16,8,22,15,6,18,4,11,1,2,21,14,12,13,20,10,17,24,3,7,26,1,9,,
23,1,11,10,20,27,16,15,22,9,13,10,7,5,27,14,17,19,27,12,21,18,4,3,2,6,8,,
27,27,27,7,27,27,8,27,27,12,4,27,1,2,27,27,5,11,27,27,27,27,6,3,27,27,6,,
19,10,27,13,20,19,20,20,8,20,19,27,1,5,3,27,19,19,9,14,20,5,5,3,11,1,12,,
23,11,27,5,22,3,26,15,20,21,17,14,1,4,25,13,24,18,8,2,16,19,9,10,12,6,7,,
13,23,26,7,13,4,7,21,13,18,7,26,1,7,7,27,13,1,7,13,18,13,7,4,23,1,4,,
Skipped,8,Skipped,12,Skipped,8,Skipped,Skipped,8,Skipped,4,Skipped,1,8,Skipped,Skipped,8,12,12,4,Skipped,Skipped,1,4,8,1,4,,
8,9,15,4,10,1,10,10,10,10,8,14,1,4,8,12,6,7,10,5,11,7,5,2,13,1,3,,
18,24,26,5,6,14,11,16,13,12,8,19,2,7,21,23,25,27,15,10,17,20,9,2,22,2,1,,
8,7,18,12,6,4,15,5,10,11,22,21,1,19,22,15,13,19,17,2,9,27,23,3,21,16,14,,
27,1,27,27,27,3,27,27,27,27,2,27,3,2,27,27,27,27,27,5,27,4,4,5,1,3,3,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
19,8,27,12,22,16,20,25,13,21,7,23,2,5,11,26,24,14,18,10,17,6,4,3,9,1,15,,
27,3,4,27,27,27,27,27,27,27,3,3,4,3,27,4,27,27,1,4,27,3,3,1,3,2,2,,
17,25,23,15,16,9,20,24,11,19,10,27,3,6,13,22,18,14,8,7,12,21,5,2,26,1,4,,
27,10,27,3,27,4,27,6,27,15,12,13,27,9,27,27,27,27,5,7,16,14,8,2,11,1,27,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,5,Skipped,Skipped,Skipped,Skipped,5,1,2,Skipped,Skipped,7,3,Skipped,Skipped,6,,
27,27,27,12,27,4,27,9,27,27,27,27,3,6,10,27,27,27,13,11,27,27,5,1,7,2,8,,
27,27,27,27,27,3,27,27,27,27,27,27,1,27,27,27,27,27,27,27,27,27,27,27,27,2,4,,
27,27,27,3,26,5,27,27,10,13,7,27,1,9,13,27,8,11,27,27,27,27,24,2,27,6,3,,
27,27,27,27,27,1,27,27,3,27,9,27,5,6,27,27,8,4,10,27,27,27,7,2,27,27,27,,
27,27,27,7,27,27,27,27,27,8,27,27,10,27,27,27,27,9,3,2,5,27,27,1,27,11,4,,
6,5,7,5,6,6,9,6,9,8,3,7,5,1,27,7,9,9,7,5,8,8,5,5,3,5,5,,
2,6,8,2,3,2,4,5,4,5,4,9,1,1,7,6,3,4,3,1,5,10,3,1,4,2,1,,
Skipped,13,27,5,Skipped,1,11,Skipped,1,12,8,Skipped,1,7,27,27,Skipped,9,10,27,Skipped,27,9,Skipped,27,6,4,,
4,3,27,2,3,2,3,27,4,27,3,27,1,2,4,27,27,27,4,2,27,27,2,1,27,1,2,,
16,7,27,8,10,15,15,11,27,12,6,7,4,2,13,27,17,8,5,3,7,2,1,3,9,3,13,,
25,24,16,1,6,17,26,21,8,5,10,22,12,3,19,7,15,27,14,18,20,11,9,4,23,13,2,,
14,22,25,17,16,15,20,8,10,19,7,26,1,6,3,23,11,4,12,21,27,18,13,5,24,2,9,,
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
17,8,23,12,18,14,24,27,16,26,9,19,2,4,5,20,25,21,11,13,22,15,7,1,10,3,6,,
4,3,5,6,5,2,7,8,3,7,3,8,1,2,5,5,1,2,3,4,5,4,2,1,5,1,4,,
4,5,7,1,4,2,3,7,1,7,2,7,1,2,27,7,2,6,8,4,7,3,2,2,7,1,4,,
9,23,21,15,19,7,16,20,6,19,4,27,2,5,26,25,8,12,14,13,19,22,10,11,24,3,1,,
27,27,27,3,27,4,5,8,9,27,6,27,2,7,27,27,27,27,27,10,27,27,27,9,27,1,5,,
6,9,6,3,5,2,5,9,5,5,7,9,1,7,6,5,6,4,7,5,6,8,7,2,9,3,2,,
22,26,6,19,16,4,24,21,11,23,12,3,9,18,25,5,8,17,1,13,20,10,2,15,27,14,7,,
5,13,15,12,12,10,12,16,12,12,7,15,2,6,26,7,12,14,11,5,3,13,4,1,13,2,2,,
27,3,27,27,27,27,27,27,27,27,10,27,5,2,27,27,27,27,27,4,27,12,1,2,4,1,3,,
12,25,23,9,13,2,15,21,16,14,11,24,4,13,17,20,1,19,10,11,18,22,12,6,7,5,3,,
27,5,27,9,7,4,27,27,27,27,27,8,3,2,27,27,27,27,27,4,10,6,1,3,27,3,4,,
14,25,13,5,22,2,16,18,6,19,17,27,3,9,11,24,20,21,10,12,15,23,8,4,26,1,7,,
14,12,16,9,17,4,18,13,6,19,11,8,2,7,10,13,17,15,11,5,13,7,6,3,20,1,5,,
