"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","rank22","rank23","rank24","rank25","rank26","rank27","rank28","rank29","Num Cands","Num Seats"
"12","3","5","13","9","10","8","1","6","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","11","8","29","3","5","6","16","4","14","1","10","20","15","2","12","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","7","16","2","12","4","13","8","3","5","6","14","10","15","1","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","6","8","2","9","7","3","4","5","20","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","17","1","6","3","2","23","11","20","7","25","9","15","14","28","19","26","21","29","18","8","10","4","27","24","22","12","16","5","nan","nan"
"12","8","3","14","13","17","9","1","11","21","4","10","5","15","23","19","18","2","22","6","16","7","20","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","11","6","23","2","17","8","25","22","28","9","4","10","14","5","12","3","21","15","20","29","19","16","1","24","7","18","13","26","nan","nan"
"16","20","17","29","7","26","12","25","5","4","18","2","28","27","3","13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","10","7","20","1","23","12","26","19","28","9","3","8","15","5","6","4","29","16","24","27","17","22","2","21","14","11","13","18","nan","nan"
"8","10","9","7","1","5","2","4","14","3","16","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","7","5","1","13","6","2","10","8","4","15","14","16","3","17","11","12","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","10","9","18","6","5","17","29","3","7","15","4","25","1","13","12","28","2","11","8","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","11","8","1","15","7","5","4","6","9","14","3","12","2","10","13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","3","9","13","7","2","10","4","12","1","8","6","5","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","8","1","29","3","28","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","7","4","6","2","3","9","8","5","12","14","13","1","10","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","6","7","1","4","5","3","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","1","14","27","2","28","22","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","28","16","4","8","9","3","5","27","1","29","11","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","16","6","15","4","12","7","10","11","2","3","8","5","9","13","1","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","9","3","5","1","7","15","24","19","25","17","16","8","13","4","14","26","12","18","27","6","10","2","23","11","22","21","skipped","skipped","nan","nan"
"29","9","2","15","10","18","7","3","8","19","5","14","4","16","17","1","6","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","2","4","14","18","10","5","3","11","7","8","13","6","21","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","7","8","4","5","3","6","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"29","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","6","16","12","9","5","4","22","21","8","14","29","2","7","3","17","13","11","19","1","18","10","15","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","9","12","3","10","25","19","29","6","5","11","2","4","26","17","15","1","20","16","18","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
