"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","rank22","rank23","rank24","rank25","rank26","Num Cands","Num Seats"
"26","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","13","9","14","2","15","19","26","17","1","16","4","10","5","20","6","18","8","11","3","12","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","15","22","20","1","5","7","19","26","2","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","3","1","10","2","16","14","4","11","8","7","12","15","17","9","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","10","1","8","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","3","9","6","5","1","12","10","11","8","13","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","3","2","7","12","5","13","8","11","6","10","1","9","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","6","3","4","7","5","2","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","8","7","17","12","2","1","26","5","11","4","14","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","5","4","1","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","1","3","10","4","5","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"22","16","3","18","12","5","23","26","13","24","4","6","10","21","20","7","9","19","8","15","17","2","14","1","11","skipped","nan","nan"
"14","21","12","20","24","10","17","2","9","3","22","16","5","13","19","15","11","8","18","23","6","7","1","4","skipped","skipped","nan","nan"
"14","8","6","11","3","20","12","10","13","1","18","9","19","17","16","2","7","5","15","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","4","2","8","3","9","7","6","10","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","12","9","20","21","19","4","17","13","10","3","23","14","15","16","26","7","22","11","5","24","18","6","2","1","8","nan","nan"
"22","9","2","25","13","21","17","24","14","10","11","23","7","4","5","19","20","26","16","12","15","8","6","1","18","3","nan","nan"
"26","5","2","3","6","11","1","4","16","12","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","5","3","21","7","17","14","19","24","13","9","22","4","12","11","15","10","20","18","25","23","8","26","2","1","6","nan","nan"
"26","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","7","4","3","1","6","5","8","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"22","9","13","16","15","23","19","24","3","14","12","10","20","21","18","17","26","25","2","11","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","13","12","20","7","19","6","16","9","4","18","17","11","14","8","10","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","3","5","6","8","4","9","11","7","10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","15","2","26","12","22","20","16","18","19","9","17","8","11","5","25","7","24","21","13","14","10","1","3","4","6","nan","nan"
"23","25","6","20","22","5","21","19","26","24","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","6","2","13","16","3","7","15","10","9","5","17","14","11","12","1","8","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","4","3","9","2","8","7","6","10","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","19","14","4","5","20","6","7","9","8","3","2","15","18","11","17","10","16","1","13","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","26","5","9","12","8","1","4","2","17","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","8","3","10","7","9","5","12","1","13","11","4","15","2","14","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","9","10","24","25","7","11","26","8","2","6","17","16","5","13","3","14","4","12","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"22","18","13","24","6","17","16","20","9","19","2","23","21","8","14","10","5","25","4","7","26","15","3","12","1","11","nan","nan"
"26","6","4","8","10","9","1","7","3","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","16","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","26","18","13","8","15","3","11","2","6","7","10","9","5","16","4","17","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"24","2","4","8","26","1","3","9","6","5","13","10","25","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","2","10","7","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","5","8","24","12","19","20","22","16","7","11","25","14","4","13","21","18","26","9","10","17","6","15","2","3","1","nan","nan"
"20","11","25","16","4","9","24","17","3","23","7","12","13","10","26","14","18","15","6","21","19","8","2","1","5","skipped","nan","nan"
"6","10","4","11","2","7","9","8","12","5","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"24","3","4","19","8","15","16","22","11","14","17","13","12","9","23","10","18","21","7","25","5","20","6","2","1","skipped","nan","nan"
"26","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","9","3","24","6","19","11","8","7","18","14","2","12","5","21","20","13","15","22","16","4","25","1","10","skipped","skipped","nan","nan"
"26","3","1","6","4","2","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","10","26","20","2","5","15","13","7","8","6","9","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","2","10","11","6","3","5","8","1","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","12","8","6","3","20","11","9","19","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","19","20","7","11","15","2","8","16","3","6","4","12","13","5","18","17","10","9","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","5","3","26","10","16","8","11","22","7","20","4","21","9","6","15","12","19","23","17","13","25","2","18","1","skipped","nan","nan"
"14","24","5","22","25","11","10","9","1","4","8","12","26","2","6","3","23","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","26","8","5","3","2","7","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","5","8","7","1","4","6","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","5","26","7","4","3","8","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","7","10","9","19","4","2","6","13","16","1","3","12","17","14","15","5","21","8","20","11","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","4","1","3","7","8","5","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","2","3","7","9","11","10","5","8","12","6","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","26","5","3","7","24","6","10","11","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","10","2","7","9","8","5","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","7","6","12","9","25","14","22","2","11","18","26","4","3","24","15","16","20","8","21","10","19","17","1","5","skipped","nan","nan"
"23","16","14","24","7","10","12","21","11","20","2","25","22","19","15","18","9","17","6","3","26","5","4","8","1","13","nan","nan"
"26","3","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","8","10","13","1","7","14","12","3","15","11","4","9","25","6","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","19","20","26","14","9","11","24","17","15","7","21","22","5","13","18","25","16","10","2","8","12","3","6","1","4","nan","nan"
"10","7","9","1","4","5","8","12","11","13","2","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"24","4","5","10","7","13","6","12","1","3","11","2","25","9","26","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"22","10","3","25","5","21","19","14","1","4","17","24","9","7","11","18","12","16","13","15","23","20","26","8","2","6","nan","nan"
"26","11","13","14","17","12","9","15","5","10","4","19","18","8","16","7","6","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","8","10","9","7","25","3","6","24","5","2","4","11","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","4","26","5","6","21","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","4","9","17","10","16","13","1","19","6","15","18","11","14","2","7","3","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","12","8","4","21","18","6","11","9","22","10","2","7","20","19","15","14","16","23","5","17","3","13","1","skipped","skipped","nan","nan"
"26","6","3","5","4","7","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","2","9","14","12","11","6","4","13","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
