"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","rank22","rank23","rank24","rank25","rank26","rank27","Num Cands","Num Seats"
"22","7","25","8","16","18","20","17","10","21","15","26","3","5","23","27","19","13","11","4","9","24","14","6","12","1","2","nan","nan"
"22","12","19","8","25","14","24","21","15","23","6","11","1","4","27","18","16","26","20","5","17","10","3","2","13","7","9","nan","nan"
"2","5","3","1","4","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","27","16","1","3","4","6","12","9","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","10","6","1","11","3","2","8","7","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","27","8","14","9","16","1","4","13","7","17","15","12","6","5","3","2","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","2","3","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","9","5","15","1","8","12","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","10","1","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","17","27","16","21","4","22","23","20","6","25","2","3","26","8","15","10","13","9","24","12","11","1","18","5","7","skipped","nan","nan"
"9","6","14","1","2","3","11","4","10","8","13","5","7","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","13","17","5","11","3","6","2","10","14","16","12","1","18","8","7","4","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","5","4","15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","27","6","7","1","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","24","13","8","22","1","26","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","27","5","7","2","3","4","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","2","6","7","3","8","5","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","12","4","10","14","6","1","13","9","7","8","5","3","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","27","7","5","13","10","8","1","4","15","9","14","3","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","27","2","10","4","13","3","11","1","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","10","26","18","16","4","19","5","2","6","21","20","11","12","14","8","15","7","3","17","1","9","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","25","6","22","3","23","24","27","19","21","16","20","2","4","18","15","1","26","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","7","5","6","8","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","27","11","16","3","15","14","1","6","9","8","13","7","10","5","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","18","11","19","4","21","10","8","1","3","15","22","20","14","12","7","9","13","2","17","6","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","7","2","4","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","27","2","1","3","4","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","25","22","3","9","1","13","23","6","17","14","26","2","10","24","21","15","7","19","5","16","18","12","4","27","8","11","nan","nan"
"3","2","4","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","8","10","27","13","17","4","7","14","11","2","16","9","12","1","6","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","16","18","15","13","5","4","6","17","1","2","3","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","10","8","20","7","21","12","15","22","2","9","13","5","24","23","6","25","19","11","18","14","4","3","16","1","17","skipped","nan","nan"
"6","23","25","8","21","4","9","7","10","20","15","22","5","14","27","16","17","19","18","12","13","26","11","1","24","2","3","nan","nan"
"8","10","5","6","1","3","2","9","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","6","11","14","3","8","5","16","2","1","9","12","13","7","15","4","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","27","7","3","2","6","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","15","26","13","18","14","17","22","16","20","12","24","5","8","21","27","10","11","6","7","19","23","4","1","25","2","3","nan","nan"
"1","2","27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","20","26","4","12","3","18","22","17","19","7","23","5","6","25","27","8","11","16","10","14","24","13","2","21","9","1","nan","nan"
"8","5","7","3","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","27","5","4","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","12","23","9","27","14","18","7","10","22","11","24","1","3","19","16","8","25","21","4","17","20","6","2","26","5","15","nan","nan"
"8","7","2","1","6","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","5","20","14","21","12","18","8","17","15","4","6","1","3","9","19","10","24","16","7","22","11","2","23","13","skipped","skipped","nan","nan"
"6","5","4","2","7","3","1","9","8","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","17","25","8","24","6","15","13","12","20","27","3","7","11","26","18","14","9","10","16","4","2","19","1","5","skipped","skipped","nan","nan"
"27","11","7","6","10","4","2","3","8","9","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","14","19","5","1","3","17","10","20","8","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","14","25","8","11","6","22","27","23","20","15","26","2","5","16","9","17","19","10","4","21","24","12","1","18","7","3","nan","nan"
"8","18","27","6","19","5","21","12","11","20","14","25","1","9","7","26","17","23","15","13","22","16","10","3","24","2","4","nan","nan"
"27","2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","4","7","12","26","9","5","6","8","11","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","11","8","9","10","21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","11","2","4","3","5","1","7","6","10","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","27","18","9","23","7","24","17","13","22","3","1","2","12","20","11","8","10","21","16","5","6","15","skipped","skipped","skipped","skipped","nan","nan"
"21","11","27","17","23","9","24","22","8","25","6","13","3","7","15","26","10","20","14","16","19","18","4","2","12","1","5","nan","nan"
"20","16","6","10","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","25","5","10","8","6","12","3","26","1","27","2","11","20","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","14","22","1","18","21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","13","16","3","2","4","11","8","10","6","14","1","7","17","9","12","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","27","5","1","4","3","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","23","6","21","3","16","17","12","20","9","14","1","22","18","19","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","24","26","18","13","19","2","7","4","23","1","5","27","3","11","16","14","17","15","9","25","10","8","skipped","skipped","skipped","skipped","nan","nan"
"14","2","7","22","16","17","20","9","18","15","23","11","26","27","21","3","12","24","5","4","8","6","10","1","13","19","skipped","nan","nan"
"27","4","7","2","8","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","27","1","6","18","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","3","11","4","8","5","9","1","6","2","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","27","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","17","27","7","13","1","9","12","15","5","18","2","6","3","19","8","11","4","16","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","19","27","13","18","6","21","16","5","17","9","1","11","7","4","22","14","20","12","10","3","2","8","skipped","skipped","skipped","skipped","nan","nan"
"13","27","3","16","25","12","5","9","8","11","24","26","2","7","10","1","4","20","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","17","26","13","20","9","11","24","6","15","19","22","21","4","25","27","7","8","2","3","14","12","1","18","23","10","skipped","nan","nan"
"17","21","27","8","22","6","13","24","9","23","11","26","2","4","15","25","12","10","18","14","16","20","5","1","19","3","7","nan","nan"
"23","11","25","14","15","10","9","22","13","20","26","21","2","1","7","24","16","27","19","8","18","12","4","6","17","3","5","nan","nan"
"27","2","3","4","1","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","14","7","6","2","8","11","1","4","3","10","5","12","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","10","1","8","5","6","4","9","7","2","3","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","27","25","7","13","2","10","26","8","22","5","11","9","23","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","12","27","17","16","9","19","11","6","4","7","18","14","8","15","1","2","13","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","23","27","11","14","5","10","22","9","19","16","25","2","7","20","26","8","12","15","13","21","17","6","3","24","1","4","nan","nan"
"27","4","18","20","25","17","19","8","2","10","3","15","11","14","7","5","26","9","1","12","6","16","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","23","25","5","6","8","22","27","4","26","7","1","2","21","24","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","11","3","5","10","1","7","6","8","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","25","20","2","6","18","1","15","3","4","10","24","11","8","13","27","5","7","23","19","16","14","9","22","26","12","17","nan","nan"
"12","17","24","9","18","5","19","25","11","20","10","26","3","6","23","14","15","22","13","8","16","21","7","2","27","1","4","nan","nan"
"27","6","1","5","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","27","2","1","7","6","22","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","1","27","11","16","18","24","21","22","4","23","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","24","23","7","10","17","20","18","15","14","26","1","11","5","25","19","8","21","6","16","12","13","4","27","2","3","skipped","nan","nan"
"27","4","9","8","3","1","2","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","5","6","3","7","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","2","27","10","11","15","1","26","18","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","27","7","3","2","4","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","17","12","4","10","5","26","8","18","2","27","13","11","14","1","19","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","10","20","3","4","15","11","2","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","7","26","11","4","15","18","27","1","6","19","9","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","26","24","6","15","5","10","22","1","21","2","25","11","9","20","17","4","8","18","19","23","16","7","13","27","3","12","nan","nan"
"3","6","2","4","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","27","6","5","10","8","3","7","9","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","6","3","14","1","4","27","10","7","2","11","13","9","8","12","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","5","15","7","21","23","16","22","25","17","19","12","26","4","24","8","27","3","2","20","10","9","1","11","18","6","skipped","nan","nan"
"27","8","6","4","7","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","20","8","9","7","15","10","21","1","11","4","13","6","12","3","14","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","13","21","2","26","24","18","10","16","3","4","27","8","17","9","19","1","11","12","7","14","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","6","22","20","23","21","4","26","13","15","7","17","9","12","3","27","16","8","5","24","14","11","19","1","18","25","nan","nan"
"10","8","22","2","19","21","17","5","15","1","12","14","16","11","6","13","18","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","24","10","6","26","5","12","22","18","16","14","3","2","23","7","19","21","13","9","15","20","11","4","25","1","8","skipped","nan","nan"
"15","14","20","6","12","2","21","19","18","8","24","3","7","22","11","17","16","10","9","13","4","1","23","skipped","skipped","skipped","skipped","nan","nan"
"7","3","2","4","1","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","17","27","16","20","24","22","14","15","23","12","18","8","7","1","26","21","9","3","4","11","6","5","2","25","10","13","nan","nan"
"20","5","12","13","22","18","14","8","23","16","24","7","26","4","2","25","27","1","9","17","11","3","21","6","19","15","skipped","nan","nan"
"11","6","5","4","9","3","1","8","10","12","7","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","8","24","20","21","13","19","5","26","9","16","14","4","11","7","27","15","12","17","3","2","6","10","1","18","skipped","skipped","nan","nan"
"27","4","16","10","1","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"24","2","11","13","8","10","19","26","9","17","14","16","15","4","27","3","6","7","21","20","1","25","12","skipped","skipped","skipped","skipped","nan","nan"
"19","6","22","7","17","4","20","18","16","23","8","2","14","11","5","15","10","21","13","1","9","12","3","skipped","skipped","skipped","skipped","nan","nan"
"5","3","2","4","1","27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","27","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","5","3","4","1","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","17","13","9","12","24","27","5","15","6","26","19","10","3","11","2","16","7","1","18","8","14","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","1","27","4","5","3","8","2","9","10","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","27","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","8","3","2","10","1","6","7","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","4","3","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","27","4","7","3","2","5","8","9","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","8","7","3","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","25","24","3","4","13","17","2","20","1","18","12","19","16","15","14","26","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","18","26","10","15","8","11","14","7","12","20","22","2","16","27","24","25","6","23","4","13","17","21","3","19","1","9","nan","nan"
"16","7","9","1","4","2","8","18","6","3","11","14","10","19","12","20","5","15","13","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","18","27","13","25","14","23","8","9","22","15","7","2","4","24","26","21","17","10","11","20","5","3","1","19","6","12","nan","nan"
"27","7","10","3","1","6","8","5","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","13","26","16","22","9","20","24","6","12","27","1","3","19","25","11","18","10","8","21","23","2","7","14","4","5","skipped","nan","nan"
"6","3","5","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","27","12","4","11","8","13","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","11","27","8","21","5","16","24","17","10","26","1","14","19","20","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","25","24","8","22","7","16","18","6","27","1","2","13","17","11","12","14","23","15","3","5","26","4","9","skipped","skipped","skipped","nan","nan"
"18","6","12","14","10","3","9","2","4","16","13","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","10","24","13","20","4","22","25","12","21","8","26","1","7","23","17","11","14","16","15","18","27","5","2","3","skipped","skipped","nan","nan"
"12","9","16","6","13","7","15","17","5","11","2","1","14","19","18","4","3","8","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","25","27","8","19","11","23","17","24","18","15","21","3","5","14","20","9","13","6","7","12","22","4","1","26","2","10","nan","nan"
"16","4","27","11","19","9","24","17","22","18","6","26","8","2","20","25","23","13","14","12","21","15","3","1","5","7","10","nan","nan"
"27","11","10","2","6","4","9","8","7","5","1","12","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","23","27","4","17","2","12","20","16","18","14","22","1","15","19","9","7","8","10","13","24","5","21","3","6","skipped","skipped","nan","nan"
