"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","Num Cands","Num Seats"
"7","10","1","14","15","17","2","8","16","6","4","12","13","5","3","9","11","nan","nan"
"17","4","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","17","8","1","7","3","2","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","12","1","14","17","13","6","11","9","3","4","7","16","15","8","2","10","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","5","6","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","3","17","10","8","9","1","5","11","2","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","17","2","5","1","7","3","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","2","7","12","3","6","9","4","15","11","14","16","13","10","8","1","17","nan","nan"
"9","6","15","2","5","17","1","8","12","16","3","14","10","11","13","4","7","nan","nan"
"17","1","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","13","3","8","14","7","1","15","11","17","12","2","5","10","4","9","16","nan","nan"
"14","9","2","10","17","13","5","1","11","4","6","3","8","7","15","12","16","nan","nan"
"9","5","2","13","1","15","11","7","14","16","3","4","12","8","6","17","10","nan","nan"
"7","9","2","5","3","17","16","1","4","10","11","6","8","skipped","skipped","skipped","skipped","nan","nan"
"8","11","1","9","5","17","2","3","14","4","15","16","7","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","14","1","15","10","5","8","2","13","7","9","3","11","12","4","6","16","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","2","17","10","5","11","8","14","16","9","12","1","13","4","3","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","12","13","5","14","17","2","16","6","10","11","15","4","3","1","7","9","nan","nan"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","4","9","16","10","6","3","1","2","8","17","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","1","10","15","4","11","17","6","14","7","2","9","5","3","13","16","nan","nan"
"17","10","4","5","9","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","8","10","4","9","1","5","7","2","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","15","13","14","9","6","12","16","2","4","11","10","8","17","7","5","nan","nan"
"7","14","2","9","10","5","6","1","11","15","16","3","8","12","4","17","13","nan","nan"
"3","8","17","4","12","9","1","2","16","6","5","13","11","15","10","7","14","nan","nan"
"12","6","4","15","13","7","2","1","14","9","8","3","10","16","5","11","17","nan","nan"
"13","2","3","6","10","12","14","7","5","9","4","17","16","8","11","15","skipped","nan","nan"
"16","4","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","5","4","1","6","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","15","4","7","17","2","3","1","13","8","9","5","12","14","6","10","16","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","13","4","16","14","9","5","10","11","17","1","8","3","7","15","6","12","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","7","15","13","5","2","10","16","8","3","6","17","14","4","9","11","nan","nan"
"17","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","3","1","15","9","16","2","6","17","8","4","12","11","14","13","10","5","nan","nan"
"4","17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","11","4","3","16","1","7","2","14","8","6","17","5","15","skipped","skipped","skipped","nan","nan"
"4","7","12","10","8","6","5","17","16","2","3","13","15","11","1","14","skipped","nan","nan"
"16","7","5","4","8","1","11","2","15","14","6","3","17","13","12","10","9","nan","nan"
"6","7","3","15","4","17","10","2","14","8","5","9","11","16","1","12","13","nan","nan"
"3","1","17","5","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","17","1","2","4","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","3","14","7","11","15","2","17","10","1","5","6","8","13","16","4","12","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","7","17","9","1","16","5","3","15","2","11","6","14","12","8","4","13","nan","nan"
"2","1","17","9","10","8","14","16","12","3","6","13","11","7","15","5","4","nan","nan"
"17","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","17","5","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","8","2","6","4","3","7","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","9","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","16","10","4","9","1","15","12","17","3","14","8","13","11","2","6","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","6","9","8","14","15","5","3","2","7","1","11","17","12","13","4","10","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","3","15","14","9","12","1","2","8","4","7","16","11","5","17","6","10","nan","nan"
"4","2","17","10","6","1","7","9","5","3","8","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","7","17","12","11","14","1","2","16","5","10","3","15","8","4","6","9","nan","nan"
"4","7","17","1","3","6","2","8","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","16","1","15","14","7","10","2","13","6","3","11","8","12","9","5","17","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","14","17","15","9","10","4","16","12","11","3","2","13","6","5","7","8","nan","nan"
"16","12","1","7","10","2","14","6","9","8","13","3","11","5","4","15","17","nan","nan"
"17","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","13","2","16","17","12","9","3","15","10","4","1","8","11","5","6","7","nan","nan"
"8","6","10","1","2","4","7","12","11","5","3","17","13","9","skipped","skipped","skipped","nan","nan"
"10","7","2","8","11","4","6","15","17","3","13","1","5","12","16","9","14","nan","nan"
"17","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","17","1","14","4","6","10","3","8","11","16","2","5","12","9","7","13","nan","nan"
"10","3","11","6","8","12","9","2","17","4","5","13","14","7","16","1","15","nan","nan"
"5","12","1","16","15","11","2","10","8","3","9","7","6","13","4","17","skipped","nan","nan"
"3","17","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","1","17","11","3","5","7","9","2","10","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","17","1","5","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","5","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","11","2","16","5","4","1","17","15","10","14","3","13","7","6","9","12","nan","nan"
"3","12","15","17","2","10","9","6","14","7","16","5","1","4","13","skipped","skipped","nan","nan"
"17","1","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","17","2","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","5","4","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","1","17","7","14","15","4","2","11","5","8","10","3","12","13","6","16","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","17","3","5","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","2","6","10","15","17","3","11","13","16","1","8","4","14","7","9","12","nan","nan"
"17","6","8","4","2","7","1","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","6","1","7","3","2","5","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","17","4","2","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","17","6","4","1","14","12","2","8","9","5","10","7","13","15","16","11","nan","nan"
"3","17","1","5","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","11","16","8","9","5","4","1","15","2","6","14","13","12","17","3","10","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","4","5","8","7","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","7","3","5","14","9","4","6","12","2","11","17","15","16","8","1","13","nan","nan"
"10","4","1","12","17","6","16","15","7","9","11","2","8","13","3","5","14","nan","nan"
"4","5","17","12","11","14","7","1","8","3","6","15","13","9","16","2","10","nan","nan"
"7","12","3","17","11","2","10","6","16","8","14","1","9","15","13","4","5","nan","nan"
"2","6","11","15","17","9","5","3","16","14","1","10","12","4","13","skipped","skipped","nan","nan"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","10","1","11","12","2","8","14","3","7","13","4","15","9","6","16","nan","nan"
"2","17","3","5","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","10","6","14","13","1","7","3","17","8","4","2","15","11","5","9","12","nan","nan"
"17","1","6","14","2","9","7","5","10","4","3","8","15","16","11","12","13","nan","nan"
"17","2","3","15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","2","17","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","7","2","3","5","4","1","8","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","8","15","9","7","4","5","13","6","1","11","10","16","14","3","17","nan","nan"
"9","15","7","1","12","5","6","17","4","14","16","8","10","3","2","13","11","nan","nan"
"17","4","5","2","9","8","3","6","7","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","13","6","12","11","7","1","4","16","15","3","2","10","9","5","8","17","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","17","9","1","10","2","3","14","11","16","15","4","6","skipped","skipped","skipped","nan","nan"
"17","14","1","3","4","9","15","2","8","5","16","6","7","skipped","skipped","skipped","skipped","nan","nan"
"5","6","1","8","9","7","10","17","16","4","2","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","13","11","12","17","7","9","8","4","5","1","10","skipped","skipped","skipped","skipped","nan","nan"
"17","1","5","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","11","17","5","15","7","10","9","13","8","14","2","12","4","3","1","6","nan","nan"
"17","3","4","7","5","2","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","5","7","2","6","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","7","11","17","16","3","2","1","13","4","6","10","5","14","12","8","15","nan","nan"
"13","10","1","8","16","5","6","12","14","7","15","3","2","9","4","11","17","nan","nan"
"7","2","15","8","5","4","3","17","10","13","1","16","14","11","9","12","6","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","13","15","3","5","16","1","9","14","4","6","10","17","11","12","7","2","nan","nan"
"15","11","1","13","16","9","5","4","7","6","14","2","12","3","10","8","17","nan","nan"
"17","5","1","4","3","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","1","12","3","13","17","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","6","5","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","7","1","4","14","3","6","9","16","8","10","2","11","15","17","5","12","nan","nan"
"17","4","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","17","7","4","3","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","14","3","5","16","13","7","15","2","10","17","8","9","4","12","1","11","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","15","1","11","4","7","2","10","3","5","14","16","6","9","13","8","12","nan","nan"
"4","14","1","10","17","15","2","5","9","7","12","13","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","10","3","8","7","5","11","2","17","1","6","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","7","16","14","9","10","1","3","17","2","4","11","15","6","8","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","3","16","17","13","12","6","2","8","1","7","15","9","11","14","4","10","nan","nan"
"17","2","16","1","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","6","2","1","4","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","14","8","7","6","5","1","9","3","2","4","10","15","11","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","16","13","6","2","5","10","14","7","17","11","12","15","1","4","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","3","16","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","17","6","8","1","4","2","10","9","7","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","11","15","6","1","13","16","3","5","9","14","12","17","8","4","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","4","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","11","15","9","16","12","1","4","2","6","14","13","8","3","10","7","17","nan","nan"
"9","13","2","14","5","15","11","1","16","6","4","8","12","17","7","10","3","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","7","11","15","6","12","2","14","9","10","4","8","16","3","5","13","nan","nan"
"2","8","11","1","15","3","10","16","13","4","6","12","9","14","7","17","skipped","nan","nan"
"16","2","5","17","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","15","4","3","14","16","13","11","12","1","17","10","5","7","9","6","nan","nan"
"14","17","1","4","7","2","9","6","5","15","3","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","7","15","2","8","14","1","16","3","5","13","9","12","10","4","6","17","nan","nan"
"17","8","5","6","4","1","9","3","2","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","16","4","17","15","7","14","8","9","2","12","13","10","11","5","3","nan","nan"
"16","6","1","9","14","4","8","2","15","10","7","3","12","11","13","5","17","nan","nan"
"7","3","17","5","1","4","9","8","10","6","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","9","15","5","10","2","6","16","7","1","12","13","14","17","4","11","nan","nan"
"17","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","3","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","3","17","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","1","7","17","14","9","3","15","8","6","5","13","10","4","11","16","nan","nan"
"17","1","2","4","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","15","2","4","17","9","7","1","14","8","10","16","11","3","6","12","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","17","2","4","5","14","7","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","17","2","10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","2","14","17","3","5","4","13","10","11","1","12","15","6","9","16","nan","nan"
"13","12","8","10","6","7","1","17","5","4","9","2","15","14","16","3","11","nan","nan"
"2","6","17","7","5","4","1","8","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","12","17","11","16","15","8","3","7","14","1","13","10","4","9","2","5","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","6","1","17","4","3","10","8","2","5","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","15","13","7","8","2","1","12","4","5","6","14","17","16","11","9","nan","nan"
"17","1","2","3","8","7","6","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","5","3","1","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","11","9","12","13","10","1","8","17","2","4","16","6","15","14","3","7","nan","nan"
"17","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","3","12","14","15","7","2","17","5","10","8","13","11","16","1","9","nan","nan"
"11","7","1","8","17","4","13","5","16","10","6","2","9","15","3","14","12","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","10","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","1","5","17","2","3","6","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","17","1","12","5","7","9","4","8","15","16","3","11","10","2","14","6","nan","nan"
"7","3","9","6","8","15","4","16","2","5","17","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","2","6","3","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","11","13","7","15","4","10","1","6","8","17","14","2","9","5","3","16","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","16","9","6","13","12","3","11","1","2","15","17","10","14","8","7","nan","nan"
"5","7","17","6","1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","5","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","17","6","10","15","8","5","14","7","4","3","1","16","9","11","2","12","nan","nan"
"5","8","16","12","14","15","1","2","11","17","7","9","4","3","13","10","6","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","11","12","14","13","5","2","15","8","6","10","16","9","17","4","7","nan","nan"
