,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
836,Enrolment/NAMAV,Enrolment/NAMAV,25908,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
837,Enrolment/NAMAV,Enrolment/NAMAV,25909,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
838,Enrolment/NAMAV,Enrolment/NAMAV,25910,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
839,Enrolment/NAMAV,Enrolment/NAMAV,25911,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,1,5
840,Enrolment/NAMAV,Enrolment/NAMAV,25912,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
841,Enrolment/NAMAV,Enrolment/NAMAV,25913,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
842,Enrolment/NAMAV,Enrolment/NAMAV,25914,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
843,Enrolment/NAMAV,Enrolment/NAMAV,25915,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
844,Enrolment/NAMAV,Enrolment/NAMAV,25916,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
845,Enrolment/NAMAV,Enrolment/NAMAV,25917,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,1,5
846,Enrolment/NAMAV,Enrolment/NAMAV,25918,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
847,Enrolment/NAMAV,Enrolment/NAMAV,25919,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,1,5
848,Enrolment/NAMAV,Enrolment/NAMAV,25920,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
849,Enrolment/NAMAV,Enrolment/NAMAV,25921,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
850,Enrolment/NAMAV,Enrolment/NAMAV,25922,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,5
851,Enrolment/NAMAV,Enrolment/NAMAV,25923,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
852,Enrolment/NAMAV,Enrolment/NAMAV,25924,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,5
853,Enrolment/NAMAV,Enrolment/NAMAV,25925,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
854,Enrolment/NAMAV,Enrolment/NAMAV,25926,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,5
855,Enrolment/NAMAV,Enrolment/NAMAV,25927,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,5
856,Enrolment/NAMAV,Enrolment/NAMAV,25928,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
857,Enrolment/NAMAV,Enrolment/NAMAV,25929,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
858,Enrolment/NAMAV,Enrolment/NAMAV,25930,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
859,Enrolment/NAMAV,Enrolment/NAMAV,25931,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,5
860,Enrolment/NAMAV,Enrolment/NAMAV,25932,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
861,Enrolment/NAMAV,Enrolment/NAMAV,25933,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,5
862,Enrolment/NAMAV,Enrolment/NAMAV,25934,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
863,Enrolment/NAMAV,Enrolment/NAMAV,25935,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
864,Enrolment/NAMAV,Enrolment/NAMAV,25936,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,5
865,Enrolment/NAMAV,Enrolment/NAMAV,25937,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
866,Enrolment/NAMAV,Enrolment/NAMAV,25938,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
867,Enrolment/NAMAV,Enrolment/NAMAV,25939,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
868,Enrolment/NAMAV,Enrolment/NAMAV,25940,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
869,Enrolment/NAMAV,Enrolment/NAMAV,25941,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,5
870,Enrolment/NAMAV,Enrolment/NAMAV,25942,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,1,5
871,Enrolment/NAMAV,Enrolment/NAMAV,25943,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,CADWALLADER Sharon,1,5
872,Enrolment/NAMAV,Enrolment/NAMAV,25944,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
873,Enrolment/NAMAV,Enrolment/NAMAV,25945,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
874,Enrolment/NAMAV,Enrolment/NAMAV,25946,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,5
875,Enrolment/NAMAV,Enrolment/NAMAV,25947,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
876,Enrolment/NAMAV,Enrolment/NAMAV,25948,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
877,Enrolment/NAMAV,Enrolment/NAMAV,25949,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
878,Enrolment/NAMAV,Enrolment/NAMAV,25950,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
879,Enrolment/NAMAV,Enrolment/NAMAV,25951,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,5
880,Enrolment/NAMAV,Enrolment/NAMAV,25952,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
881,Enrolment/NAMAV,Enrolment/NAMAV,25953,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
882,Enrolment/NAMAV,Enrolment/NAMAV,25954,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
883,Enrolment/NAMAV,Enrolment/NAMAV,25955,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,5
884,Enrolment/NAMAV,Enrolment/NAMAV,25956,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
885,Enrolment/NAMAV,Enrolment/NAMAV,25957,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,5
886,Enrolment/NAMAV,Enrolment/NAMAV,25958,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,5
887,Enrolment/NAMAV,Enrolment/NAMAV,25959,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
888,Enrolment/NAMAV,Enrolment/NAMAV,25960,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,5
889,Enrolment/NAMAV,Enrolment/NAMAV,25961,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
890,Enrolment/NAMAV,Enrolment/NAMAV,25962,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,1,5
891,Enrolment/NAMAV,Enrolment/NAMAV,25963,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,1,5
892,Enrolment/NAMAV,Enrolment/NAMAV,25964,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,5
893,Enrolment/NAMAV,Enrolment/NAMAV,25965,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,skipped,1,5
894,Enrolment/NAMAV,Enrolment/NAMAV,25966,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
895,Enrolment/NAMAV,Enrolment/NAMAV,25967,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,5
896,Enrolment/NAMAV,Enrolment/NAMAV,25968,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
897,Enrolment/NAMAV,Enrolment/NAMAV,25969,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
898,Enrolment/NAMAV,Enrolment/NAMAV,25970,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
899,Enrolment/NAMAV,Enrolment/NAMAV,25971,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
900,Enrolment/NAMAV,Enrolment/NAMAV,25972,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,1,5
901,Enrolment/NAMAV,Enrolment/NAMAV,25973,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
902,Enrolment/NAMAV,Enrolment/NAMAV,25974,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
903,Enrolment/NAMAV,Enrolment/NAMAV,25975,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
904,Enrolment/NAMAV,Enrolment/NAMAV,25976,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
905,Enrolment/NAMAV,Enrolment/NAMAV,25977,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
906,Enrolment/NAMAV,Enrolment/NAMAV,25978,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
907,Enrolment/NAMAV,Enrolment/NAMAV,25979,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
908,Enrolment/NAMAV,Enrolment/NAMAV,25980,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
909,Enrolment/NAMAV,Enrolment/NAMAV,25981,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
910,Enrolment/NAMAV,Enrolment/NAMAV,25982,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
911,Enrolment/NAMAV,Enrolment/NAMAV,25983,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
912,Enrolment/NAMAV,Enrolment/NAMAV,25984,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,1,5
913,Enrolment/NAMAV,Enrolment/NAMAV,25985,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
914,Enrolment/NAMAV,Enrolment/NAMAV,25986,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
915,Enrolment/NAMAV,Enrolment/NAMAV,25987,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
916,Enrolment/NAMAV,Enrolment/NAMAV,25988,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,1,5
917,Enrolment/NAMAV,Enrolment/NAMAV,25989,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
918,Enrolment/NAMAV,Enrolment/NAMAV,25990,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
919,Enrolment/NAMAV,Enrolment/NAMAV,25991,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
920,Enrolment/NAMAV,Enrolment/NAMAV,25992,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,1,5
921,Enrolment/NAMAV,Enrolment/NAMAV,25993,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
922,Enrolment/NAMAV,Enrolment/NAMAV,25994,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
923,Enrolment/NAMAV,Enrolment/NAMAV,25995,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
924,Enrolment/NAMAV,Enrolment/NAMAV,25996,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
925,Enrolment/NAMAV,Enrolment/NAMAV,25997,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
926,Enrolment/NAMAV,Enrolment/NAMAV,25998,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
927,Enrolment/NAMAV,Enrolment/NAMAV,25999,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
928,Enrolment/NAMAV,Enrolment/NAMAV,26000,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
929,Enrolment/NAMAV,Enrolment/NAMAV,26001,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
930,Enrolment/NAMAV,Enrolment/NAMAV,26002,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
931,Enrolment/NAMAV,Enrolment/NAMAV,26003,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
932,Enrolment/NAMAV,Enrolment/NAMAV,26004,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,skipped,1,5
933,Enrolment/NAMAV,Enrolment/NAMAV,26005,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
934,Enrolment/NAMAV,Enrolment/NAMAV,26006,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,1,5
935,Enrolment/NAMAV,Enrolment/NAMAV,26007,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
936,Enrolment/NAMAV,Enrolment/NAMAV,26008,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,skipped,skipped,skipped,1,5
937,Enrolment/NAMAV,Enrolment/NAMAV,26009,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
938,Enrolment/NAMAV,Enrolment/NAMAV,26010,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
939,Enrolment/NAMAV,Enrolment/NAMAV,26011,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
940,Enrolment/NAMAV,Enrolment/NAMAV,26012,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
941,Enrolment/NAMAV,Enrolment/NAMAV,26013,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
942,Enrolment/NAMAV,Enrolment/NAMAV,26014,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
943,Enrolment/NAMAV,Enrolment/NAMAV,26015,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
944,Enrolment/NAMAV,Enrolment/NAMAV,26016,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,1,5
945,Enrolment/NAMAV,Enrolment/NAMAV,26017,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
946,Enrolment/NAMAV,Enrolment/NAMAV,26018,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
947,Enrolment/NAMAV,Enrolment/NAMAV,26019,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
948,Enrolment/NAMAV,Enrolment/NAMAV,26020,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
949,Enrolment/NAMAV,Enrolment/NAMAV,26021,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
950,Enrolment/NAMAV,Enrolment/NAMAV,26022,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,5
951,Enrolment/NAMAV,Enrolment/NAMAV,26023,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,5
952,Enrolment/NAMAV,Enrolment/NAMAV,26024,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
953,Enrolment/NAMAV,Enrolment/NAMAV,26025,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
954,Enrolment/NAMAV,Enrolment/NAMAV,26026,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,1,5
955,Enrolment/NAMAV,Enrolment/NAMAV,26027,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
956,Enrolment/NAMAV,Enrolment/NAMAV,26028,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
957,Enrolment/NAMAV,Enrolment/NAMAV,26029,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
958,Enrolment/NAMAV,Enrolment/NAMAV,26030,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
959,Enrolment/NAMAV,Enrolment/NAMAV,26031,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
960,Enrolment/NAMAV,Enrolment/NAMAV,26032,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
961,Enrolment/NAMAV,Enrolment/NAMAV,26033,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
962,Enrolment/NAMAV,Enrolment/NAMAV,26034,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
963,Enrolment/NAMAV,Enrolment/NAMAV,26035,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
964,Enrolment/NAMAV,Enrolment/NAMAV,26036,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
965,Enrolment/NAMAV,Enrolment/NAMAV,26037,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
966,Enrolment/NAMAV,Enrolment/NAMAV,26038,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
967,Enrolment/NAMAV,Enrolment/NAMAV,26039,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,1,5
968,Enrolment/NAMAV,Enrolment/NAMAV,26040,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,1,5
969,Enrolment/NAMAV,Enrolment/NAMAV,26041,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
970,Enrolment/NAMAV,Enrolment/NAMAV,26042,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
971,Enrolment/NAMAV,Enrolment/NAMAV,26043,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
972,Enrolment/NAMAV,Enrolment/NAMAV,26044,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
973,Enrolment/NAMAV,Enrolment/NAMAV,26045,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
974,Enrolment/NAMAV,Enrolment/NAMAV,26046,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
975,Enrolment/NAMAV,Enrolment/NAMAV,26047,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
976,Enrolment/NAMAV,Enrolment/NAMAV,26048,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
977,Enrolment/NAMAV,Enrolment/NAMAV,26049,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,5
978,Enrolment/NAMAV,Enrolment/NAMAV,26050,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,5
979,Enrolment/NAMAV,Enrolment/NAMAV,26051,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
980,Enrolment/NAMAV,Enrolment/NAMAV,26052,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,CADWALLADER Sharon,JOHNSTON Eoin,1,5
981,Enrolment/NAMAV,Enrolment/NAMAV,26053,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
982,Enrolment/NAMAV,Enrolment/NAMAV,26054,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
983,Enrolment/NAMAV,Enrolment/NAMAV,26055,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,5
984,Enrolment/NAMAV,Enrolment/NAMAV,26056,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
985,Enrolment/NAMAV,Enrolment/NAMAV,26057,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
986,Enrolment/NAMAV,Enrolment/NAMAV,26058,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,5
987,Enrolment/NAMAV,Enrolment/NAMAV,26059,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,5
988,Enrolment/NAMAV,Enrolment/NAMAV,26060,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
989,Enrolment/NAMAV,Enrolment/NAMAV,26061,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
990,Enrolment/NAMAV,Enrolment/NAMAV,26062,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
991,Enrolment/NAMAV,Enrolment/NAMAV,26063,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
992,Enrolment/NAMAV,Enrolment/NAMAV,26064,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
993,Enrolment/NAMAV,Enrolment/NAMAV,26065,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
994,Enrolment/NAMAV,Enrolment/NAMAV,26066,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
995,Enrolment/NAMAV,Enrolment/NAMAV,26067,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
996,Enrolment/NAMAV,Enrolment/NAMAV,26068,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
997,Enrolment/NAMAV,Enrolment/NAMAV,26069,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
998,Enrolment/NAMAV,Enrolment/NAMAV,26070,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
999,Enrolment/NAMAV,Enrolment/NAMAV,26071,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1000,Enrolment/NAMAV,Enrolment/NAMAV,26072,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1001,Enrolment/NAMAV,Enrolment/NAMAV,26073,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1002,Enrolment/NAMAV,Enrolment/NAMAV,26074,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
1003,Enrolment/NAMAV,Enrolment/NAMAV,26075,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
1004,Enrolment/NAMAV,Enrolment/NAMAV,26076,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1005,Enrolment/NAMAV,Enrolment/NAMAV,26077,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
1006,Enrolment/NAMAV,Enrolment/NAMAV,26078,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1007,Enrolment/NAMAV,Enrolment/NAMAV,26079,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
1008,Enrolment/NAMAV,Enrolment/NAMAV,26080,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,1,5
1009,Enrolment/NAMAV,Enrolment/NAMAV,26081,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,1,5
1010,Enrolment/NAMAV,Enrolment/NAMAV,26082,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1011,Enrolment/NAMAV,Enrolment/NAMAV,26083,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1012,Enrolment/NAMAV,Enrolment/NAMAV,26084,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1013,Enrolment/NAMAV,Enrolment/NAMAV,26085,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1014,Enrolment/NAMAV,Enrolment/NAMAV,26086,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1015,Enrolment/NAMAV,Enrolment/NAMAV,26087,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,1,5
1016,Enrolment/NAMAV,Enrolment/NAMAV,26088,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
1017,Enrolment/NAMAV,Enrolment/NAMAV,26089,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,skipped,skipped,skipped,1,5
1018,Enrolment/NAMAV,Enrolment/NAMAV,26090,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1019,Enrolment/NAMAV,Enrolment/NAMAV,26091,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1020,Enrolment/NAMAV,Enrolment/NAMAV,26092,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,skipped,skipped,skipped,1,5
1021,Enrolment/NAMAV,Enrolment/NAMAV,26093,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,skipped,skipped,skipped,1,5
1022,Enrolment/NAMAV,Enrolment/NAMAV,26094,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
1023,Enrolment/NAMAV,Enrolment/NAMAV,26095,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1024,Enrolment/NAMAV,Enrolment/NAMAV,26096,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
1025,Enrolment/NAMAV,Enrolment/NAMAV,26097,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
1026,Enrolment/NAMAV,Enrolment/NAMAV,26098,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
