Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,numSeats,numCands
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 074,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 42 ED: 052,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 027,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 081,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 046,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 48 ED: 063,,2021P3V1_ELE3,Farah N. Louis,writein,skipped,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 073,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 42 ED: 069,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 081,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 027,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 053,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 046,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 061,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 42 ED: 043,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 098,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 057,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 026,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 074,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 018,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 44 ED: 032,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 48 ED: 056,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 44 ED: 031,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 083,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 061,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 071,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 047,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 073,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 58 ED: 018,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 019,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 038,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 081,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 080,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 44 ED: 031,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 074,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 052,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,writein,Anthony Beckford,skipped,1,4
AD: 42 ED: 062,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 038,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Cyril F. Joseph,skipped,skipped,skipped,1,4
AD: 58 ED: 083,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 42 ED: 074,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 051,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 050,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 074,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 057,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 080,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 073,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 44 ED: 031,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 027,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 017,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 44 ED: 031,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 044,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 081,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 58 ED: 022,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 48 ED: 063,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 48 ED: 056,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 038,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 080,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 027,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 021,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 043,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 062,,2021P3V1_ELE3,Farah N. Louis,writein,skipped,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 41 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 083,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 081,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 026,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 42 ED: 062,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 057,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 065,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 48 ED: 056,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 065,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 038,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 065,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 42 ED: 057,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 056,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 022,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 020,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 046,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,Cyril F. Joseph,Farah N. Louis,Anthony Beckford,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 069,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 057,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,Cyril F. Joseph,Farah N. Louis,skipped,skipped,1,4
AD: 42 ED: 056,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 081,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 027,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 022,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 098,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 42 ED: 052,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 081,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 42 ED: 081,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 051,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 098,,2021P3V1_ELE3,Cyril F. Joseph,Farah N. Louis,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 42 ED: 050,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 44 ED: 031,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 58 ED: 083,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 062,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 080,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 044,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,writein,skipped,skipped,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 044,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 42 ED: 073,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 046,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 48 ED: 056,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 073,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 098,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 073,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 057,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 073,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 037,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 052,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,writein,skipped,skipped,1,4
AD: 58 ED: 019,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 056,,2021P3V1_ELE3,Cyril F. Joseph,Farah N. Louis,Anthony Beckford,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 081,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,skipped,skipped,1,4
AD: 42 ED: 049,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 047,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 074,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 58 ED: 081,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 054,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,Cyril F. Joseph,skipped,1,4
AD: 42 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 051,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 48 ED: 063,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,Anthony Beckford,skipped,1,4
AD: 58 ED: 020,,2021P3V1_ELE3,Farah N. Louis,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 048,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 083,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 051,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 052,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 055,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 064,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 098,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 063,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 41 ED: 050,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Anthony Beckford,Farah N. Louis,Cyril F. Joseph,skipped,1,4
AD: 41 ED: 055,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 057,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 017,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,Farah N. Louis,skipped,1,4
AD: 44 ED: 031,,2021P3V1_ELE3,Farah N. Louis,Anthony Beckford,skipped,skipped,1,4
AD: 42 ED: 036,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 045,,2021P3V1_ELE3,Anthony Beckford,Cyril F. Joseph,skipped,skipped,1,4
AD: 42 ED: 053,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 42 ED: 054,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 48 ED: 063,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
AD: 58 ED: 081,,2021P3V1_ELE3,Anthony Beckford,skipped,skipped,skipped,1,4
AD: 48 ED: 056,,2021P3V1_ELE3,Farah N. Louis,skipped,skipped,skipped,1,4
