rank1,rank2,rank3,rank4,rank5,numSeats,numCands
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,skipped,skipped,1,5
Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Diana L. Prescott PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,1,5
Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,1,5
Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,1,5
Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,1,5
Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,skipped,1,5
Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,1,5
Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,1,5
Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,1,5
Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,1,5
Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,1,5
Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,1,5
Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Kirk J. Schneider PhD,1,5
Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Mary Ann McCabe PhD ABPP,skipped,skipped,skipped,1,5
Mary Ann McCabe PhD ABPP,Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,Beth N. Rom-Rymer PhD,Thema S. Bryant-Davis PhD,1,5
Diana L. Prescott PhD,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Kirk J. Schneider PhD,1,5
Beth N. Rom-Rymer PhD,Mary Ann McCabe PhD ABPP,Diana L. Prescott PhD,Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Kirk J. Schneider PhD,Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,1,5
Thema S. Bryant-Davis PhD,Diana L. Prescott PhD,Mary Ann McCabe PhD ABPP,Beth N. Rom-Rymer PhD,Kirk J. Schneider PhD,1,5
Diana L. Prescott PhD,skipped,skipped,skipped,skipped,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,skipped,skipped,skipped,skipped,1,5
Thema S. Bryant-Davis PhD,Beth N. Rom-Rymer PhD,Diana L. Prescott PhD,Kirk J. Schneider PhD,Mary Ann McCabe PhD ABPP,1,5
Beth N. Rom-Rymer PhD,skipped,skipped,skipped,skipped,1,5
